date,station,temperature_c,humidity_pct,rainfall_mm,wind_speed_ms,pressure_hpa
2025-05-03,Ouidah,27.6,71.5,11.9,3.0,1011.1
2025-05-03,Abomey-Calavi,32.5,70.0,3.1,1.9,1008.0
2025-05-03,Bohicon,27.2,65.4,0.0,3.2,1011.1
2025-05-03,Abomey,28.8,64.3,0.0,2.9,1014.2
2025-05-03,Parakou,28.2,61.1,1.7,2.8,1011.8
2025-05-03,Natitingou,29.2,52.2,0.0,3.8,1012.5
2025-05-03,Kandi,29.6,41.2,0.0,2.6,1015.1
2025-05-03,Malanville,28.9,45.4,0.0,2.5,1009.1
2025-05-04,Cotonou,27.6,74.4,3.9,3.3,1012.4
2025-05-04,Porto-Novo,28.7,67.1,0.0,2.9,1008.9
2025-05-04,Ouidah,31.2,78.9,8.7,3.0,1012.3
2025-05-04,Abomey-Calavi,30.8,69.4,0.0,3.3,1008.0
2025-05-04,Bohicon,29.8,66.9,0.0,3.9,1010.6
2025-05-04,Abomey,27.7,55.6,0.0,2.9,1007.8
2025-05-04,Parakou,27.7,54.0,0.0,2.5,1011.4
2025-05-04,Natitingou,27.9,58.3,0.0,3.5,1013.3
2025-05-04,Kandi,30.2,58.1,0.0,3.0,1014.8
2025-05-04,Malanville,33.0,45.8,3.2,2.7,1012.0
2025-05-05,Cotonou,29.9,77.6,7.0,3.2,1010.4
2025-05-05,Porto-Novo,30.4,70.6,0.0,2.0,1009.5
2025-05-05,Ouidah,26.4,69.7,0.0,3.2,1011.6
2025-05-05,Abomey-Calavi,30.2,65.1,0.0,1.9,1011.0
2025-05-05,Bohicon,28.6,69.4,0.0,3.2,1012.7
2025-05-05,Abomey,28.3,61.4,0.0,3.2,1011.7
2025-05-05,Parakou,27.9,54.1,2.5,2.0,1013.2
2025-05-05,Natitingou,27.4,48.1,0.0,2.0,1015.3
2025-05-05,Kandi,30.9,50.3,0.0,2.1,1015.1
2025-05-05,Malanville,32.1,51.6,0.0,3.2,1016.7
2025-05-06,Cotonou,28.5,76.5,18.5,2.0,1011.8
2025-05-06,Porto-Novo,29.7,81.8,0.0,2.9,1012.5
2025-05-06,Ouidah,30.1,77.8,7.6,2.4,1008.1
2025-05-06,Abomey-Calavi,30.2,70.8,0.0,2.5,1007.5
2025-05-06,Bohicon,27.8,63.3,3.6,1.8,1011.4
2025-05-06,Abomey,25.7,66.8,0.0,2.5,1014.8
2025-05-06,Parakou,27.5,53.6,0.0,2.9,1013.1
2025-05-06,Natitingou,25.3,48.4,0.0,1.0,1011.9
2025-05-06,Kandi,30.3,47.4,5.0,2.8,1011.4
2025-05-06,Malanville,31.9,44.6,1.1,2.7,1013.1
2025-05-07,Cotonou,30.1,75.7,2.1,2.7,1004.2
2025-05-07,Porto-Novo,30.0,73.9,4.2,2.3,1010.2
2025-05-07,Ouidah,28.9,72.4,17.5,0.9,1013.2
2025-05-07,Abomey-Calavi,28.6,65.2,5.8,2.9,1007.3
2025-05-07,Bohicon,27.9,56.8,0.0,2.6,1013.5
2025-05-07,Abomey,26.5,58.2,14.3,3.1,1012.5
2025-05-07,Parakou,28.8,61.1,0.0,2.2,1010.5
2025-05-07,Natitingou,28.5,46.6,0.0,2.0,1012.9
2025-05-07,Kandi,31.4,43.0,0.0,3.2,1006.7
2025-05-07,Malanville,31.0,46.0,2.4,3.8,1015.3
2025-05-08,Cotonou,30.2,71.9,10.7,3.9,1009.7
2025-05-08,Porto-Novo,29.0,74.1,12.2,2.9,1012.7
2025-05-08,Ouidah,29.4,65.9,9.3,4.3,1012.2
2025-05-08,Abomey-Calavi,30.5,69.5,0.0,2.3,1010.8
2025-05-08,Bohicon,27.3,72.0,1.8,2.2,1012.1
2025-05-08,Abomey,27.2,61.5,0.0,1.6,1009.3
2025-05-08,Parakou,28.5,51.6,0.0,2.9,1010.6
2025-05-08,Natitingou,29.5,49.1,1.8,0.7,1011.7
2025-05-08,Kandi,31.5,42.6,0.0,3.5,1010.0
2025-05-08,Malanville,28.5,40.9,0.0,2.7,1012.4
2025-05-09,Cotonou,28.9,72.6,6.6,2.9,1011.5
2025-05-09,Porto-Novo,31.1,74.8,0.0,2.6,1011.1
2025-05-09,Ouidah,29.7,75.6,0.0,2.4,1012.6
2025-05-09,Abomey-Calavi,28.8,74.1,1.9,2.8,1010.3
2025-05-09,Bohicon,27.6,65.7,0.0,2.4,1013.1
2025-05-09,Abomey,29.3,64.3,8.3,2.9,1011.0
2025-05-09,Parakou,29.9,60.1,12.3,3.3,1013.2
2025-05-09,Natitingou,26.7,56.4,1.1,3.3,1014.2
2025-05-09,Kandi,32.0,42.8,0.0,2.4,1011.8
2025-05-09,Malanville,31.2,49.9,0.0,3.3,1010.5
2025-05-10,Cotonou,29.9,74.8,6.3,2.5,1011.0
2025-05-10,Porto-Novo,28.4,71.0,0.0,3.0,1012.5
2025-05-10,Ouidah,33.0,64.6,0.0,4.3,1008.5
2025-05-10,Abomey-Calavi,29.4,76.4,4.5,3.0,1009.1
2025-05-10,Bohicon,29.0,63.7,0.0,1.7,1011.9
2025-05-10,Abomey,29.5,58.6,2.4,1.8,1015.2
2025-05-10,Parakou,29.2,52.8,3.8,3.3,1014.5
2025-05-10,Natitingou,27.0,57.0,0.0,3.0,1012.6
2025-05-10,Kandi,29.3,43.6,4.2,2.0,1014.6
2025-05-10,Malanville,30.7,38.2,5.0,3.0,1012.7
2025-05-11,Cotonou,26.8,75.3,0.0,1.7,1013.0
2025-05-11,Porto-Novo,28.9,64.6,10.6,1.8,1014.9
2025-05-11,Ouidah,30.0,71.2,2.0,3.2,1008.9
2025-05-11,Abomey-Calavi,30.8,79.4,0.0,3.5,1010.8
2025-05-11,Bohicon,30.4,61.6,11.3,2.7,1011.0
2025-05-11,Abomey,29.3,59.5,0.0,2.1,1012.0
2025-05-11,Parakou,30.2,54.1,0.0,3.1,1012.0
2025-05-11,Natitingou,26.4,54.8,0.0,3.6,1015.0
2025-05-11,Kandi,28.5,41.4,0.0,2.8,1009.5
2025-05-11,Malanville,29.9,43.0,3.4,2.9,1015.6
2025-05-12,Cotonou,30.0,79.7,0.0,3.4,1013.7
2025-05-12,Porto-Novo,31.7,72.3,7.9,3.7,1013.8
2025-05-12,Ouidah,28.7,76.2,0.0,2.8,1004.2
2025-05-12,Abomey-Calavi,31.7,70.6,22.5,2.8,1006.1
2025-05-12,Bohicon,29.2,67.7,5.6,2.6,1014.1
2025-05-12,Abomey,29.7,70.8,0.0,2.7,1011.0
2025-05-12,Parakou,28.8,56.7,8.3,3.3,1013.8
2025-05-12,Natitingou,28.0,45.5,0.0,2.1,1014.5
2025-05-12,Kandi,30.6,50.0,8.0,3.0,1016.1
2025-05-12,Malanville,30.0,38.5,0.0,2.2,1011.9
2025-05-13,Cotonou,29.5,74.9,9.5,3.3,1011.0
2025-05-13,Porto-Novo,30.9,70.1,6.5,2.6,1009.1
2025-05-13,Ouidah,29.1,73.1,0.0,3.1,1011.1
2025-05-13,Abomey-Calavi,31.7,71.3,7.0,3.4,1008.6
2025-05-13,Bohicon,27.2,73.7,0.0,2.0,1012.1
2025-05-13,Abomey,29.0,64.9,0.0,3.6,1013.4
2025-05-13,Parakou,29.2,62.8,0.0,2.7,1014.7
2025-05-13,Natitingou,27.1,46.4,5.0,2.2,1007.9
2025-05-13,Kandi,31.2,47.8,0.0,2.2,1012.8
2025-05-13,Malanville,30.0,43.1,0.0,3.6,1015.7
2025-05-14,Cotonou,29.9,73.0,6.7,3.4,1008.8
2025-05-14,Porto-Novo,29.9,75.9,0.0,2.9,1008.9
2025-05-14,Ouidah,28.4,68.0,0.0,2.4,1009.6
2025-05-14,Abomey-Calavi,26.6,65.6,0.0,2.3,1011.3
2025-05-14,Bohicon,26.6,66.2,6.3,2.6,1011.9
2025-05-14,Abomey,30.7,63.3,0.0,3.6,1010.0
2025-05-14,Parakou,30.6,57.6,0.0,3.1,1011.8
2025-05-14,Natitingou,27.7,54.1,4.9,1.4,1011.1
2025-05-14,Kandi,30.1,48.0,8.8,4.1,1011.1
2025-05-14,Malanville,32.3,45.2,0.0,3.1,1013.1
2025-05-15,Cotonou,29.6,71.6,0.0,2.4,1014.5
2025-05-15,Porto-Novo,31.7,71.4,0.0,3.3,1008.1
2025-05-15,Ouidah,26.7,91.9,0.0,2.5,1011.3
2025-05-15,Abomey-Calavi,29.4,78.7,0.0,3.9,1011.4
2025-05-15,Bohicon,30.3,58.9,0.0,3.3,1011.6
2025-05-15,Abomey,29.2,60.3,0.0,2.2,1012.2
2025-05-15,Parakou,27.4,65.1,0.0,3.1,1015.8
2025-05-15,Natitingou,24.3,54.3,3.0,2.2,1012.4
2025-05-15,Kandi,27.5,47.3,0.0,2.0,1012.4
2025-05-15,Malanville,29.6,45.7,0.0,2.6,1009.5
2025-05-16,Cotonou,28.7,73.8,21.1,2.5,1010.8
2025-05-16,Porto-Novo,30.5,76.0,4.0,1.3,1008.6
2025-05-16,Ouidah,28.3,79.2,17.5,3.3,1008.6
2025-05-16,Abomey-Calavi,29.0,67.9,3.9,2.9,1008.9
2025-05-16,Bohicon,28.3,65.8,3.7,2.1,1013.0
2025-05-16,Abomey,27.4,57.3,0.0,1.5,1012.4
2025-05-16,Parakou,28.9,59.9,6.0,2.3,1016.2
2025-05-16,Natitingou,26.8,48.0,0.0,4.9,1013.0
2025-05-16,Kandi,29.8,39.5,0.0,3.4,1012.7
2025-05-16,Malanville,31.9,36.8,0.0,2.2,1014.4
2025-05-17,Cotonou,28.9,69.0,9.3,2.6,1011.1
2025-05-17,Porto-Novo,31.9,66.8,0.0,2.9,1011.0
2025-05-17,Ouidah,27.3,66.1,12.2,3.0,1007.4
2025-05-17,Abomey-Calavi,30.2,77.0,3.2,3.3,1010.9
2025-05-17,Bohicon,28.9,67.2,0.8,2.3,1009.5
2025-05-17,Abomey,29.1,56.6,20.0,2.7,1014.9
2025-05-17,Parakou,31.4,53.3,0.0,3.5,1008.9
2025-05-17,Natitingou,25.5,55.1,0.0,2.3,1011.7
2025-05-17,Kandi,29.6,52.7,0.0,3.3,1013.3
2025-05-17,Malanville,30.4,49.7,7.2,2.5,1012.9
2025-05-18,Cotonou,33.1,79.1,10.3,4.0,1013.0
2025-05-18,Porto-Novo,30.2,77.4,28.0,3.4,1012.6
2025-05-18,Ouidah,29.0,75.0,0.0,3.1,1009.9
2025-05-18,Abomey-Calavi,30.2,76.8,0.0,1.7,1011.1
2025-05-18,Bohicon,30.7,61.2,4.8,2.1,1012.1
2025-05-18,Abomey,29.2,55.4,0.0,3.2,1015.6
2025-05-18,Parakou,27.1,50.4,0.0,2.9,1011.3
2025-05-18,Natitingou,30.1,44.2,0.0,2.7,1012.2
2025-05-18,Kandi,31.6,48.8,2.5,2.7,1010.1
2025-05-18,Malanville,31.6,43.0,0.0,1.6,1016.1
2025-05-19,Cotonou,30.0,83.8,5.3,2.6,1009.4
2025-05-19,Porto-Novo,27.5,73.9,0.0,3.6,1004.0
2025-05-19,Ouidah,28.0,76.8,0.0,3.0,1009.7
2025-05-19,Abomey-Calavi,31.2,71.6,19.3,2.3,1007.2
2025-05-19,Bohicon,27.3,69.3,0.0,2.5,1011.8
2025-05-19,Abomey,31.1,70.1,6.0,1.7,1010.2
2025-05-19,Parakou,28.3,59.3,0.0,2.6,1013.1
2025-05-19,Natitingou,26.6,54.0,4.9,2.2,1013.6
2025-05-19,Kandi,30.0,40.2,2.9,3.2,1011.9
2025-05-19,Malanville,29.9,41.6,0.0,1.7,1010.6
2025-05-20,Cotonou,28.1,77.7,5.2,4.2,1010.7
2025-05-20,Porto-Novo,29.9,61.3,8.6,3.1,1012.9
2025-05-20,Ouidah,29.4,77.4,23.8,3.3,1006.8
2025-05-20,Abomey-Calavi,30.2,74.3,13.9,3.1,1011.2
2025-05-20,Bohicon,29.9,52.3,3.6,2.3,1012.6
2025-05-20,Abomey,27.8,65.2,4.4,2.5,1010.5
2025-05-20,Parakou,27.5,59.9,6.8,3.0,1012.3
2025-05-20,Natitingou,23.1,48.3,0.0,3.2,1018.0
2025-05-20,Kandi,26.6,39.4,0.0,1.9,1007.3
2025-05-20,Malanville,30.4,40.5,0.0,3.4,1011.5
2025-05-21,Cotonou,30.8,69.1,3.2,2.4,1009.5
2025-05-21,Porto-Novo,28.8,60.0,1.4,3.2,1009.7
2025-05-21,Ouidah,29.3,66.3,17.4,3.1,1011.6
2025-05-21,Abomey-Calavi,30.6,82.7,12.4,2.6,1008.7
2025-05-21,Bohicon,28.6,70.8,0.0,0.7,1010.8
2025-05-21,Abomey,28.1,59.4,9.1,1.9,1007.1
2025-05-21,Parakou,27.8,54.8,0.0,2.2,1011.8
2025-05-21,Natitingou,25.4,48.5,0.0,2.8,1017.5
2025-05-21,Kandi,29.9,50.7,0.0,3.0,1013.5
2025-05-21,Malanville,31.5,50.3,0.0,3.5,1014.2
2025-05-22,Cotonou,29.4,80.8,16.4,3.0,1011.9
2025-05-22,Porto-Novo,29.6,76.8,5.2,2.3,1016.0
2025-05-22,Ouidah,31.3,72.3,11.8,2.7,1007.1
2025-05-22,Abomey-Calavi,30.8,63.7,1.7,3.6,1013.3
2025-05-22,Bohicon,28.1,68.3,16.7,1.9,1012.2
2025-05-22,Abomey,28.4,61.5,3.6,2.5,1014.4
2025-05-22,Parakou,28.7,55.8,0.0,1.9,1017.8
2025-05-22,Natitingou,25.9,47.7,0.0,2.9,1011.1
2025-05-22,Kandi,29.0,58.7,0.0,3.1,1011.2
2025-05-22,Malanville,30.4,41.2,0.0,3.2,1012.3
2025-05-23,Cotonou,28.1,66.1,10.0,4.0,1009.0
2025-05-23,Porto-Novo,29.6,74.1,0.0,2.0,1008.4
2025-05-23,Ouidah,28.8,67.9,1.8,3.1,1006.4
2025-05-23,Abomey-Calavi,27.7,72.2,0.0,2.6,1007.6
2025-05-23,Bohicon,26.5,58.4,0.0,3.1,1010.2
2025-05-23,Abomey,28.7,54.4,11.9,3.5,1011.1
2025-05-23,Parakou,27.7,59.6,12.7,1.9,1009.9
2025-05-23,Natitingou,25.5,50.2,0.0,2.7,1015.1
2025-05-23,Kandi,29.2,42.5,0.0,4.7,1013.4
2025-05-23,Malanville,30.8,42.7,0.0,2.2,1012.6
2025-05-24,Cotonou,28.9,68.3,20.9,3.7,1009.8
2025-05-24,Porto-Novo,29.9,69.8,14.6,3.8,1012.7
2025-05-24,Ouidah,28.7,69.9,0.0,2.2,1011.7
2025-05-24,Abomey-Calavi,30.8,68.9,12.7,1.6,1011.1
2025-05-24,Bohicon,29.4,64.8,0.0,3.5,1011.7
2025-05-24,Abomey,29.4,62.6,0.0,3.4,1011.9
2025-05-24,Parakou,30.9,56.1,0.0,2.0,1012.7
2025-05-24,Natitingou,26.1,53.8,0.0,3.6,1013.1
2025-05-24,Kandi,31.7,45.1,0.0,3.4,1013.3
2025-05-24,Malanville,30.5,46.8,0.0,2.6,1009.4
2025-05-25,Cotonou,30.4,72.0,14.2,2.5,1011.4
2025-05-25,Porto-Novo,28.3,67.4,3.1,3.5,1016.8
2025-05-25,Ouidah,32.0,72.4,7.4,3.0,1009.7
2025-05-25,Abomey-Calavi,31.1,67.8,4.5,1.2,1012.9
2025-05-25,Bohicon,32.7,57.6,0.0,3.5,1009.6
2025-05-25,Abomey,28.5,65.9,1.5,2.3,1010.6
2025-05-25,Parakou,28.6,58.0,0.0,2.1,1008.1
2025-05-25,Natitingou,26.4,54.4,9.8,2.4,1014.6
2025-05-25,Kandi,29.8,40.4,0.9,3.2,1016.9
2025-05-25,Malanville,29.5,45.1,2.1,3.2,1012.1
2025-05-26,Cotonou,30.9,78.4,0.0,3.9,1012.4
2025-05-26,Porto-Novo,31.8,64.4,0.0,1.9,1009.0
2025-05-26,Ouidah,27.9,80.3,0.0,2.1,1012.9
2025-05-26,Abomey-Calavi,27.2,68.1,0.0,2.7,1011.8
2025-05-26,Bohicon,29.5,64.9,0.0,3.6,1010.2
2025-05-26,Abomey,29.8,66.0,0.0,3.3,1011.0
2025-05-26,Parakou,29.1,56.8,0.0,3.8,1007.3
2025-05-26,Natitingou,26.7,56.1,0.0,2.6,1010.5
2025-05-26,Kandi,29.0,45.7,0.0,2.0,1012.0
2025-05-26,Malanville,32.8,54.2,0.0,2.2,1012.8
2025-05-27,Cotonou,29.1,72.1,13.7,1.9,1008.2
2025-05-27,Porto-Novo,33.5,84.9,0.0,4.4,1006.8
2025-05-27,Ouidah,29.8,67.0,9.2,2.2,1014.4
2025-05-27,Abomey-Calavi,30.3,79.7,0.0,2.6,1010.0
2025-05-27,Bohicon,29.6,61.5,0.3,3.8,1015.5
2025-05-27,Abomey,25.3,58.5,0.0,2.3,1015.5
2025-05-27,Parakou,28.4,52.1,9.9,3.1,1016.5
2025-05-27,Natitingou,26.7,53.4,0.0,1.2,1011.2
2025-05-27,Kandi,31.1,41.4,0.0,2.9,1013.6
2025-05-27,Malanville,30.4,40.9,5.4,4.1,1016.3
2025-05-28,Cotonou,29.9,67.1,0.0,2.5,1013.8
2025-05-28,Porto-Novo,32.3,64.2,0.0,3.3,1015.8
2025-05-28,Ouidah,31.6,75.5,0.0,3.0,1009.1
2025-05-28,Abomey-Calavi,28.2,78.7,6.5,2.7,1013.2
2025-05-28,Bohicon,27.6,52.3,0.0,1.8,1014.0
2025-05-28,Abomey,29.3,55.8,0.0,3.1,1009.4
2025-05-28,Parakou,28.2,64.0,7.0,2.8,1011.1
2025-05-28,Natitingou,25.8,58.3,0.0,2.5,1012.5
2025-05-28,Kandi,32.1,48.7,0.0,2.3,1011.1
2025-05-28,Malanville,29.6,42.8,3.4,3.1,1011.4
2025-05-29,Cotonou,29.9,72.9,1.1,2.6,1007.7
2025-05-29,Porto-Novo,29.3,70.9,1.1,4.2,1009.9
2025-05-29,Ouidah,30.3,81.0,1.2,2.4,1011.8
2025-05-29,Abomey-Calavi,30.4,75.3,0.0,3.4,1016.7
2025-05-29,Bohicon,29.8,59.1,0.0,2.5,1006.9
2025-05-29,Abomey,30.3,67.1,0.0,2.4,1008.0
2025-05-29,Parakou,28.3,53.9,0.0,2.0,1011.5
2025-05-29,Natitingou,25.7,56.5,0.0,2.3,1013.3
2025-05-29,Kandi,30.4,49.4,2.4,3.6,1007.8
2025-05-29,Malanville,30.0,42.8,0.0,3.6,1015.0
2025-05-30,Cotonou,30.7,75.6,17.5,2.5,1010.5
2025-05-30,Porto-Novo,31.0,70.8,2.5,3.8,1010.8
2025-05-30,Ouidah,29.9,79.4,14.1,2.0,1014.7
2025-05-30,Abomey-Calavi,33.3,70.8,8.9,2.9,1011.4
2025-05-30,Bohicon,28.5,63.3,0.0,2.1,1013.1
2025-05-30,Abomey,28.3,72.8,12.8,2.5,1011.1
2025-05-30,Parakou,29.0,59.7,0.0,2.4,1011.0
2025-05-30,Natitingou,29.7,45.8,0.0,2.4,1014.9
2025-05-30,Kandi,28.4,39.6,1.1,2.2,1013.9
2025-05-30,Malanville,30.5,31.8,0.0,1.8,1010.4
2025-05-31,Cotonou,29.0,74.3,5.4,2.9,1008.0
2025-05-31,Porto-Novo,31.1,80.5,0.0,3.1,1010.5
2025-05-31,Ouidah,28.4,68.8,3.3,3.1,1008.3
2025-05-31,Abomey-Calavi,29.5,77.1,0.0,3.6,1008.0
2025-05-31,Bohicon,28.0,73.2,0.0,2.0,1012.7
2025-05-31,Abomey,29.2,64.0,0.0,2.8,1011.4
2025-05-31,Parakou,30.7,59.8,0.0,1.2,1012.6
2025-05-31,Natitingou,28.7,50.7,0.0,2.2,1010.6
2025-05-31,Kandi,24.8,46.2,0.0,2.5,1010.5
2025-05-31,Malanville,28.4,37.6,0.0,2.7,1009.5
2025-06-01,Cotonou,29.7,70.2,0.0,4.2,1009.4
2025-06-01,Porto-Novo,30.8,68.7,0.7,1.6,1012.9
2025-06-01,Ouidah,28.3,75.2,0.0,3.1,1005.4
2025-06-01,Abomey-Calavi,29.4,67.6,11.8,3.1,1009.9
2025-06-01,Bohicon,26.6,61.9,5.2,3.1,1011.4
2025-06-01,Abomey,26.9,63.8,0.0,3.0,1009.3
2025-06-01,Parakou,26.5,62.4,0.0,2.8,1010.4
2025-06-01,Natitingou,27.3,48.6,2.7,2.7,1012.2
2025-06-01,Kandi,29.3,49.8,0.0,3.5,1014.0
2025-06-01,Malanville,31.1,47.0,0.0,3.5,1015.5
2025-06-02,Cotonou,29.9,78.9,5.4,3.1,1012.5
2025-06-02,Porto-Novo,30.5,74.5,5.4,1.8,1014.4
2025-06-02,Ouidah,29.7,78.0,2.2,3.5,1011.6
2025-06-02,Abomey-Calavi,30.5,64.6,9.6,1.4,1009.5
2025-06-02,Bohicon,28.6,59.6,0.0,3.1,1009.9
2025-06-02,Abomey,31.1,58.5,8.3,2.6,1013.3
2025-06-02,Parakou,29.9,57.4,0.0,2.1,1009.1
2025-06-02,Natitingou,30.4,51.5,1.6,2.4,1011.5
2025-06-02,Kandi,30.7,52.9,5.3,1.3,1012.7
2025-06-02,Malanville,33.3,47.5,0.0,4.0,1012.0
2025-06-03,Cotonou,28.1,80.6,54.6,3.0,1011.8
2025-06-03,Porto-Novo,33.7,76.6,0.0,1.9,1012.3
2025-06-03,Ouidah,29.8,75.9,5.6,3.7,1009.5
2025-06-03,Abomey-Calavi,31.1,64.8,7.6,2.5,1012.7
2025-06-03,Bohicon,27.8,66.2,8.4,2.6,1012.2
2025-06-03,Abomey,30.3,64.9,4.9,2.0,1013.2
2025-06-03,Parakou,28.7,57.5,0.0,3.0,1010.9
2025-06-03,Natitingou,27.1,47.3,0.0,1.7,1012.7
2025-06-03,Kandi,29.2,45.2,0.0,3.0,1011.9
2025-06-03,Malanville,30.7,42.5,0.0,3.8,1011.1
2025-06-04,Cotonou,30.5,81.3,0.0,3.7,1011.9
2025-06-04,Porto-Novo,28.3,79.7,0.0,3.0,1014.3
2025-06-04,Ouidah,30.3,75.9,8.6,4.2,1015.8
2025-06-04,Abomey-Calavi,27.6,76.3,0.0,2.1,1011.4
2025-06-04,Bohicon,28.6,53.9,14.9,1.6,1009.7
2025-06-04,Abomey,29.0,64.1,0.0,2.7,1008.6
2025-06-04,Parakou,28.4,52.0,0.0,3.9,1008.2
2025-06-04,Natitingou,28.4,59.2,5.6,1.6,1013.7
2025-06-04,Kandi,30.5,49.6,0.0,3.8,1013.2
2025-06-04,Malanville,29.2,43.4,1.2,2.7,1010.1
2025-06-05,Cotonou,29.9,75.4,14.2,3.0,1012.2
2025-06-05,Porto-Novo,29.0,74.9,1.9,2.7,1010.9
2025-06-05,Ouidah,28.3,80.6,23.5,3.4,1010.4
2025-06-05,Abomey-Calavi,28.3,68.7,4.8,2.8,1009.4
2025-06-05,Bohicon,29.7,63.4,0.0,0.6,1010.2
2025-06-05,Abomey,29.1,54.5,6.0,1.7,1014.0
2025-06-05,Parakou,27.0,48.3,3.2,1.5,1010.5
2025-06-05,Natitingou,27.2,49.2,4.2,1.6,1014.3
2025-06-05,Kandi,30.2,52.0,15.5,2.6,1009.5
2025-06-05,Malanville,31.5,45.5,1.4,3.5,1014.3
2025-06-06,Cotonou,30.1,85.3,1.9,2.7,1006.7
2025-06-06,Porto-Novo,28.4,70.2,15.5,1.7,1012.6
2025-06-06,Ouidah,29.7,77.5,11.1,4.5,1009.7
2025-06-06,Abomey-Calavi,31.5,77.2,7.0,2.2,1008.5
2025-06-06,Bohicon,28.3,66.4,11.7,2.2,1008.8
2025-06-06,Abomey,30.6,69.6,4.5,3.2,1014.9
2025-06-06,Parakou,30.9,62.3,6.2,2.8,1016.9
2025-06-06,Natitingou,25.0,59.0,0.0,2.6,1014.0
2025-06-06,Kandi,30.2,49.6,0.0,2.1,1015.0
2025-06-06,Malanville,33.0,52.8,0.0,3.7,1011.0
2025-06-07,Cotonou,30.4,79.7,7.3,2.5,1009.4
2025-06-07,Porto-Novo,31.9,71.8,0.0,3.0,1008.3
2025-06-07,Ouidah,26.6,78.1,1.7,3.2,1010.4
2025-06-07,Abomey-Calavi,29.0,68.5,6.1,1.4,1013.4
2025-06-07,Bohicon,29.6,68.0,5.4,2.8,1013.6
2025-06-07,Abomey,28.1,67.9,0.0,1.3,1013.9
2025-06-07,Parakou,27.2,64.9,0.0,2.6,1014.8
2025-06-07,Natitingou,25.4,52.2,0.0,2.6,1011.2
2025-06-07,Kandi,28.4,45.6,0.0,2.3,1009.2
2025-06-07,Malanville,30.4,41.6,4.7,2.9,1017.6
2025-06-08,Cotonou,28.8,78.5,0.0,3.1,1013.4
2025-06-08,Porto-Novo,27.5,72.4,0.0,3.1,1015.8
2025-06-08,Ouidah,28.8,75.6,31.6,3.9,1010.1
2025-06-08,Abomey-Calavi,29.4,73.0,0.0,1.8,1013.2
2025-06-08,Bohicon,28.6,62.5,0.0,2.6,1011.3
2025-06-08,Abomey,28.3,64.7,0.9,1.9,1013.4
2025-06-08,Parakou,30.6,57.1,0.9,2.0,1015.7
2025-06-08,Natitingou,26.8,48.3,5.5,2.2,1012.8
2025-06-08,Kandi,29.7,51.9,0.0,1.8,1008.8
2025-06-08,Malanville,29.8,50.3,0.0,2.5,1011.7
2025-06-09,Cotonou,30.0,80.2,0.0,2.8,1011.8
2025-06-09,Porto-Novo,30.1,70.6,5.4,1.4,1009.4
2025-06-09,Ouidah,30.0,70.1,2.6,1.8,1011.9
2025-06-09,Abomey-Calavi,27.7,73.0,11.6,2.7,1010.3
2025-06-09,Bohicon,28.5,70.3,1.4,1.8,1008.7
2025-06-09,Abomey,28.0,67.1,0.0,2.5,1009.3
2025-06-09,Parakou,27.7,57.6,4.1,3.3,1012.6
2025-06-09,Natitingou,26.9,57.2,4.8,1.2,1012.9
2025-06-09,Kandi,29.0,41.4,8.7,3.2,1015.0
2025-06-09,Malanville,29.3,49.7,0.0,2.8,1014.1
2025-06-10,Cotonou,26.8,76.7,6.2,1.5,1008.6
2025-06-10,Porto-Novo,27.5,80.1,35.7,1.8,1006.9
2025-06-10,Ouidah,28.0,82.6,2.3,3.9,1013.8
2025-06-10,Abomey-Calavi,28.1,69.7,11.5,3.2,1013.3
2025-06-10,Bohicon,26.3,64.4,12.3,1.8,1011.9
2025-06-10,Abomey,28.1,66.9,0.0,2.7,1012.8
2025-06-10,Parakou,29.4,55.9,7.0,2.6,1015.0
2025-06-10,Natitingou,27.0,62.5,0.0,2.5,1014.1
2025-06-10,Kandi,29.3,47.7,0.0,1.6,1015.2
2025-06-10,Malanville,31.3,44.0,0.0,3.9,1008.4
2025-06-11,Cotonou,28.1,79.7,7.8,4.3,1008.4
2025-06-11,Porto-Novo,28.0,73.1,0.0,2.2,1015.3
2025-06-11,Ouidah,29.5,74.6,13.6,2.2,1012.5
2025-06-11,Abomey-Calavi,30.9,75.4,0.0,3.2,1009.4
2025-06-11,Bohicon,30.8,68.5,0.0,3.5,1009.9
2025-06-11,Abomey,29.0,67.5,14.1,2.4,1010.1
2025-06-11,Parakou,28.6,60.1,0.0,2.7,1011.3
2025-06-11,Natitingou,26.2,59.0,5.8,1.8,1015.0
2025-06-11,Kandi,29.2,48.6,0.0,3.7,1011.7
2025-06-11,Malanville,30.4,52.4,8.1,3.2,1011.9
2025-06-12,Cotonou,26.9,67.0,7.3,4.1,1013.3
2025-06-12,Porto-Novo,28.1,80.4,4.7,3.3,1010.5
2025-06-12,Ouidah,28.5,73.8,0.0,2.2,1010.7
2025-06-12,Abomey-Calavi,29.7,73.7,1.9,2.1,1009.5
2025-06-12,Bohicon,32.1,63.3,0.0,2.4,1009.8
2025-06-12,Abomey,29.5,67.8,7.8,2.1,1009.7
2025-06-12,Parakou,29.4,62.8,0.0,2.6,1014.2
2025-06-12,Natitingou,28.2,54.6,4.3,1.5,1014.5
2025-06-12,Kandi,30.3,52.6,22.3,2.1,1016.7
2025-06-12,Malanville,30.8,56.0,0.0,3.0,1015.2
